,Season,TeamID,Played,W,L,Win rate,Seed,Mean score
6932,2003,1427,26,9,17,0.34615384615384615,0,69.01960784313725
6933,2003,1428,30,23,7,0.7666666666666667,9,64.19254658385094
6934,2003,1429,30,22,8,0.7333333333333333,15,63.43181818181818
6935,2003,1430,0,0,0,0.0,0,
6936,2003,1431,29,5,24,0.1724137931034483,0,70.86666666666667
6937,2003,1432,0,0,0,0.0,0,
6938,2003,1433,28,18,10,0.6428571428571429,0,72.20555555555555
6939,2003,1434,30,20,10,0.6666666666666666,0,68.375
6940,2003,1435,29,11,18,0.3793103448275862,0,70.86111111111111
6941,2003,1436,29,19,10,0.6551724137931034,16,65.99473684210525
6942,2003,1437,30,15,15,0.5,0,72.19999999999999
6943,2003,1438,29,14,15,0.4827586206896552,0,73.5547619047619
6944,2003,1439,29,11,18,0.3793103448275862,0,71.20959595959596
6945,2003,1440,27,8,19,0.2962962962962963,0,64.16118421052632
6946,2003,1441,24,6,18,0.25,0,70.5
6947,2003,1442,26,5,21,0.19230769230769232,0,69.06190476190476
6948,2003,1443,31,23,8,0.7419354838709677,13,71.47554347826087
6949,2003,1444,29,19,10,0.6551724137931034,0,68.11842105263159
6950,2003,1445,0,0,0,0.0,0,
6951,2003,1446,0,0,0,0.0,0,
6952,2003,1447,31,21,10,0.6774193548387096,15,74.82857142857142
6953,2003,1448,29,24,5,0.8275862068965517,2,74.37083333333334
6954,2003,1449,27,10,17,0.37037037037037035,0,74.1970588235294
6955,2003,1450,27,7,20,0.25925925925925924,0,72.76785714285714
6956,2003,1451,29,25,4,0.8620689655172413,12,70.025
6957,2003,1452,29,14,15,0.4827586206896552,0,66.93571428571428
6958,2003,1453,28,9,19,0.32142857142857145,0,69.73099415204678
6959,2003,1454,30,23,7,0.7666666666666667,12,75.82298136645963
6960,2003,1455,29,18,11,0.6206896551724138,0,71.17424242424244
6961,2003,1456,28,12,16,0.42857142857142855,0,65.13541666666666
6962,2003,1457,28,18,10,0.6428571428571429,0,67.22222222222223
6963,2003,1458,29,22,7,0.7586206896551724,5,67.50649350649351
6964,2003,1459,25,10,15,0.4,0,74.6
6965,2003,1460,27,9,18,0.3333333333333333,0,68.75
6966,2003,1461,29,19,10,0.6551724137931034,0,71.45263157894738
6967,2003,1462,30,25,5,0.8333333333333334,3,70.7
6968,2003,1463,26,13,13,0.5,0,68.15384615384616
6969,2003,1464,27,7,20,0.25925925925925924,0,62.85
6970,2003,1465,0,0,0,0.0,0,
6971,2003,1466,0,0,0,0.0,0,
6972,2003,1467,0,0,0,0.0,0,
6973,2004,1101,0,0,0,0.0,0,
6974,2004,1102,28,22,6,0.7857142857142857,11,55.32575757575758
6975,2004,1103,28,13,15,0.4642857142857143,0,71.95641025641025
6976,2004,1104,29,17,12,0.5862068965517241,8,71.34313725490196
6977,2004,1105,29,13,16,0.4482758620689655,0,70.34615384615384
6978,2004,1106,30,16,14,0.5333333333333333,16,60.96875
6979,2004,1107,28,5,23,0.17857142857142858,0,60.98695652173913
6980,2004,1108,29,11,18,0.3793103448275862,0,65.52777777777777
6981,2004,1109,0,0,0,0.0,0,
6982,2004,1110,31,18,13,0.5806451612903226,0,67.1923076923077
6983,2004,1111,29,8,21,0.27586206896551724,0,71.23511904761905
6984,2004,1112,29,20,9,0.6896551724137931,9,85.90833333333333
6985,2004,1113,27,10,17,0.37037037037037035,0,75.95294117647059
6986,2004,1114,26,14,12,0.5384615384615384,0,69.75595238095238
6987,2004,1115,27,1,26,0.037037037037037035,0,56.44230769230769
6988,2004,1116,28,12,16,0.42857142857142855,0,70.14583333333334
6989,2004,1117,26,15,11,0.5769230769230769,0,72.25151515151515
6990,2004,1118,0,0,0,0.0,0,
6991,2004,1119,25,4,21,0.16,0,53.595238095238095
6992,2004,1120,28,14,14,0.5,0,70.0
6993,2004,1121,0,0,0,0.0,0,
6994,2004,1122,28,19,9,0.6785714285714286,0,62.20175438596492
6995,2004,1123,28,13,15,0.4642857142857143,0,70.46410256410257
6996,2004,1124,27,7,20,0.25925925925925924,0,65.15
6997,2004,1125,28,20,8,0.7142857142857143,0,71.4
6998,2004,1126,29,8,21,0.27586206896551724,0,62.714285714285715
6999,2004,1127,30,14,16,0.4666666666666667,0,60.276785714285715
7000,2004,1128,25,18,7,0.72,0,69.69047619047619
7001,2004,1129,28,19,9,0.6785714285714286,0,70.76608187134502
7002,2004,1130,32,23,9,0.71875,6,66.89855072463769
7003,2004,1131,28,23,5,0.8214285714285714,0,62.11304347826086
7004,2004,1132,29,12,17,0.41379310344827586,0,70.75735294117646
7005,2004,1133,30,15,15,0.5,0,65.9
7006,2004,1134,0,0,0,0.0,0,
7007,2004,1135,26,13,13,0.5,0,71.57692307692308
7008,2004,1136,0,0,0,0.0,0,
7009,2004,1137,27,12,15,0.4444444444444444,0,64.375
7010,2004,1138,29,17,12,0.5862068965517241,0,73.94607843137254
7011,2004,1139,29,15,14,0.5172413793103449,0,61.97380952380952
7012,2004,1140,27,19,8,0.7037037037037037,12,68.11513157894737
7013,2004,1141,29,5,24,0.1724137931034483,0,73.72083333333333
7014,2004,1142,26,10,16,0.38461538461538464,0,71.8875
7015,2004,1143,28,13,15,0.4642857142857143,0,67.48974358974358
7016,2004,1144,27,3,24,0.1111111111111111,0,74.29166666666666
7017,2004,1145,29,10,19,0.3448275862068966,0,68.9421052631579
7018,2004,1146,0,0,0,0.0,0,
7019,2004,1147,26,14,12,0.5384615384615384,0,67.25595238095238
7020,2004,1148,28,14,14,0.5,0,70.67857142857143
7021,2004,1149,26,4,22,0.15384615384615385,0,59.81818181818181
7022,2004,1150,29,21,8,0.7241379310344828,9,75.94940476190476
7023,2004,1151,27,16,11,0.5925925925925926,0,77.45170454545455
7024,2004,1152,31,11,20,0.3548387096774194,0,66.50454545454545
7025,2004,1153,30,24,6,0.8,4,75.375
7026,2004,1154,24,3,21,0.125,0,63.142857142857146
7027,2004,1155,28,10,18,0.35714285714285715,0,68.30555555555556
7028,2004,1156,27,2,25,0.07407407407407407,0,71.61
7029,2004,1157,27,12,15,0.4444444444444444,0,68.80000000000001
7030,2004,1158,28,19,9,0.6785714285714286,0,72.50877192982456
7031,2004,1159,27,13,14,0.48148148148148145,0,66.13736263736263
7032,2004,1160,27,17,10,0.6296296296296297,0,72.25588235294117
7033,2004,1161,28,12,16,0.42857142857142855,0,70.94791666666666
7034,2004,1162,26,9,17,0.34615384615384615,0,69.70915032679738
7035,2004,1163,33,27,6,0.8181818181818182,2,74.12962962962962
7036,2004,1164,32,18,14,0.5625,0,60.948412698412696
7037,2004,1165,26,10,16,0.38461538461538464,0,72.3625
7038,2004,1166,28,20,8,0.7142857142857143,0,66.75
7039,2004,1167,0,0,0,0.0,0,
7040,2004,1168,27,10,17,0.37037037037037035,0,71.98235294117647
7041,2004,1169,29,13,16,0.4482758620689655,0,68.04326923076923
7042,2004,1170,26,11,15,0.4230769230769231,0,71.07878787878788
7043,2004,1171,26,2,24,0.07692307692307693,0,58.64583333333333
7044,2004,1172,26,14,12,0.5384615384615384,0,70.25
7045,2004,1173,32,24,8,0.75,10,64.64583333333334
7046,2004,1174,28,16,12,0.5714285714285714,0,70.27083333333334
7047,2004,1175,28,13,15,0.4642857142857143,0,61.93076923076923
7048,2004,1176,26,13,13,0.5,0,69.57692307692308
7049,2004,1177,30,21,9,0.7,7,69.73015873015873
7050,2004,1178,30,19,11,0.6333333333333333,0,63.68421052631579
7051,2004,1179,27,11,16,0.4074074074074074,0,70.03977272727272
7052,2004,1180,28,18,10,0.6428571428571429,0,70.95
7053,2004,1181,32,27,5,0.84375,1,78.3037037037037
7054,2004,1182,29,12,17,0.41379310344827586,0,71.83823529411765
7055,2004,1183,24,4,20,0.16666666666666666,0,73.225
7056,2004,1184,27,12,15,0.4444444444444444,0,72.99166666666667
7057,2004,1185,25,10,15,0.4,0,71.4
7058,2004,1186,28,16,12,0.5714285714285714,15,69.67708333333334
7059,2004,1187,26,12,14,0.46153846153846156,0,69.88690476190476
7060,2004,1188,0,0,0,0.0,0,
7061,2004,1189,28,10,18,0.35714285714285715,0,69.77222222222221
7062,2004,1190,29,24,5,0.8275862068965517,13,76.77083333333334
7063,2004,1191,29,7,22,0.2413793103448276,0,70.3538961038961
7064,2004,1192,28,16,12,0.5714285714285714,0,68.13541666666666
7065,2004,1193,30,19,11,0.6333333333333333,0,65.77033492822966
7066,2004,1194,26,7,19,0.2692307692307692,0,81.203007518797
7067,2004,1195,0,0,0,0.0,0,
7068,2004,1196,30,20,10,0.6666666666666666,5,74.425
7069,2004,1197,30,14,16,0.4666666666666667,16,72.40178571428572
7070,2004,1198,25,3,22,0.12,0,59.484848484848484
7071,2004,1199,30,17,13,0.5666666666666667,0,70.01809954751131
7072,2004,1200,28,6,22,0.21428571428571427,0,66.46212121212122
7073,2004,1201,28,13,15,0.4642857142857143,0,62.77948717948718
7074,2004,1202,26,14,12,0.5384615384615384,0,72.23809523809524
7075,2004,1203,29,18,11,0.6206896551724138,0,74.14646464646465
7076,2004,1204,26,18,8,0.6923076923076923,0,78.61111111111111
7077,2004,1205,27,7,20,0.25925925925925924,0,69.09285714285714
7078,2004,1206,30,21,9,0.7,0,70.36507936507937
7079,2004,1207,28,13,15,0.4642857142857143,0,67.99230769230769
7080,2004,1208,29,16,13,0.5517241379310345,0,65.3173076923077
7081,2004,1209,27,18,9,0.6666666666666666,0,70.5
7082,2004,1210,32,23,9,0.71875,3,77.13043478260869
7083,2004,1211,29,27,2,0.9310344827586207,2,78.01851851851852
7084,2004,1212,27,9,18,0.3333333333333333,0,70.0
7085,2004,1213,0,0,0,0.0,0,
7086,2004,1214,30,13,17,0.43333333333333335,0,69.45927601809956
7087,2004,1215,0,0,0,0.0,0,
7088,2004,1216,28,11,17,0.39285714285714285,0,63.76737967914438
7089,2004,1217,27,4,23,0.14814814814814814,0,66.60326086956522
7090,2004,1218,29,18,11,0.6206896551724138,0,68.4949494949495
7091,2004,1219,28,17,11,0.6071428571428571,0,68.8235294117647
7092,2004,1220,29,14,15,0.4827586206896552,0,70.81666666666666
7093,2004,1221,27,13,14,0.48148148148148145,0,63.03021978021978
7094,2004,1222,27,9,18,0.3333333333333333,0,60.25
7095,2004,1223,0,0,0,0.0,0,
7096,2004,1224,28,6,22,0.21428571428571427,0,62.12878787878788
7097,2004,1225,29,13,16,0.4482758620689655,0,63.20432692307692
7098,2004,1226,29,11,18,0.3793103448275862,0,72.07575757575756
7099,2004,1227,31,24,7,0.7741935483870968,13,66.25595238095238
7100,2004,1228,30,24,6,0.8,5,67.52083333333333
7101,2004,1229,28,9,19,0.32142857142857145,0,64.5672514619883
7102,2004,1230,0,0,0,0.0,0,
7103,2004,1231,29,14,15,0.4827586206896552,0,65.09047619047618
7104,2004,1232,28,9,19,0.32142857142857145,0,61.248538011695906
7105,2004,1233,29,11,18,0.3793103448275862,0,72.30555555555556
7106,2004,1234,28,16,12,0.5714285714285714,0,70.82291666666666
7107,2004,1235,28,16,12,0.5714285714285714,0,73.125
7108,2004,1236,26,2,24,0.07692307692307693,0,69.45833333333333
7109,2004,1237,30,19,11,0.6333333333333333,0,74.54306220095694
7110,2004,1238,29,12,17,0.41379310344827586,0,64.73529411764706
7111,2004,1239,26,11,15,0.4230769230769231,0,71.26060606060605
7112,2004,1240,26,12,14,0.46153846153846156,0,73.96428571428572
7113,2004,1241,28,7,21,0.25,0,67.23809523809524
7114,2004,1242,28,20,8,0.7142857142857143,4,70.775
7115,2004,1243,28,14,14,0.5,0,69.39285714285714
7116,2004,1244,0,0,0,0.0,0,
7117,2004,1245,29,21,8,0.7241379310344828,0,68.24107142857143
7118,2004,1246,30,26,4,0.8666666666666667,1,67.6826923076923
7119,2004,1247,30,10,20,0.3333333333333333,0,67.375
7120,2004,1248,26,16,10,0.6153846153846154,0,73.44375
7121,2004,1249,25,7,18,0.28,0,78.37301587301587
7122,2004,1250,28,18,10,0.6428571428571429,16,65.15555555555557
7123,2004,1251,31,17,14,0.5483870967741935,16,68.1218487394958
7124,2004,1252,26,5,21,0.19230769230769232,0,69.14285714285714
7125,2004,1253,26,5,21,0.19230769230769232,0,66.24285714285715
7126,2004,1254,27,8,19,0.2962962962962963,0,71.48026315789474
7127,2004,1255,0,0,0,0.0,0,
7128,2004,1256,28,13,15,0.4642857142857143,0,67.05897435897435
7129,2004,1257,29,20,9,0.6896551724137931,10,70.69444444444444
7130,2004,1258,28,14,14,0.5,0,67.42857142857143
7131,2004,1259,28,1,27,0.03571428571428571,0,61.407407407407405
7132,2004,1260,29,9,20,0.3103448275862069,0,72.94722222222222
7133,2004,1261,28,18,10,0.6428571428571429,0,64.72777777777777
7134,2004,1262,0,0,0,0.0,0,
7135,2004,1263,28,18,10,0.6428571428571429,0,65.93888888888888
7136,2004,1264,29,24,5,0.8275862068965517,12,67.47916666666666
7137,2004,1265,28,6,22,0.21428571428571427,0,61.86363636363636
7138,2004,1266,27,16,11,0.5925925925925926,0,70.5965909090909
7139,2004,1267,29,12,17,0.41379310344827586,0,70.90441176470588
7140,2004,1268,30,19,11,0.6333333333333333,4,76.4090909090909
7141,2004,1269,29,10,19,0.3448275862068966,0,69.8078947368421
7142,2004,1270,24,8,16,0.3333333333333333,0,73.78125
7143,2004,1271,29,8,21,0.27586206896551724,0,60.07142857142857
7144,2004,1272,28,21,7,0.75,7,71.71428571428572
7145,2004,1273,29,11,18,0.3793103448275862,0,72.53787878787878
7146,2004,1274,29,13,16,0.4482758620689655,0,71.61298076923077
7147,2004,1275,28,17,11,0.6071428571428571,0,61.1764705882353
7148,2004,1276,29,18,11,0.6206896551724138,0,67.03535353535354
7149,2004,1277,29,18,11,0.6206896551724138,7,70.47727272727272
7150,2004,1278,30,12,18,0.4,0,71.59722222222223
7151,2004,1279,28,13,15,0.4642857142857143,0,63.43589743589743
7152,2004,1280,28,25,3,0.8928571428571429,2,73.83333333333334
7153,2004,1281,29,16,13,0.5517241379310345,0,74.00240384615384
7154,2004,1282,29,15,14,0.5172413793103449,0,73.77619047619048
7155,2004,1283,33,19,14,0.5757575757575758,0,66.26127819548873
7156,2004,1284,32,21,11,0.65625,15,67.25324675324676
7157,2004,1285,26,8,18,0.3076923076923077,0,70.24305555555556
7158,2004,1286,25,12,13,0.48,0,67.51282051282051
7159,2004,1287,26,13,13,0.5,0,73.88461538461539
7160,2004,1288,27,11,16,0.4074074074074074,0,69.42897727272728
7161,2004,1289,0,0,0,0.0,0,
7162,2004,1290,27,21,6,0.7777777777777778,0,66.34523809523809
7163,2004,1291,29,10,19,0.3448275862068966,0,68.83947368421053
7164,2004,1292,27,15,12,0.5555555555555556,0,68.23333333333333
7165,2004,1293,30,25,5,0.8333333333333334,12,72.47999999999999
7166,2004,1294,0,0,0,0.0,0,
7167,2004,1295,0,0,0,0.0,0,
7168,2004,1296,27,8,19,0.2962962962962963,0,68.05592105263158
7169,2004,1297,0,0,0,0.0,0,
7170,2004,1298,26,3,23,0.11538461538461539,0,56.35507246376811
7171,2004,1299,28,3,25,0.10714285714285714,0,66.09333333333333
7172,2004,1300,0,0,0,0.0,0,
7173,2004,1301,29,20,9,0.6896551724137931,3,70.71388888888889
7174,2004,1302,0,0,0,0.0,0,
7175,2004,1303,0,0,0,0.0,0,
7176,2004,1304,28,16,12,0.5714285714285714,0,68.84375
7177,2004,1305,30,22,8,0.7333333333333333,10,74.30681818181819
7178,2004,1306,30,10,20,0.3333333333333333,0,61.925
7179,2004,1307,26,12,14,0.46153846153846156,0,68.48809523809524
7180,2004,1308,25,11,14,0.44,0,65.71753246753246
7181,2004,1309,30,16,14,0.5333333333333333,0,69.15625
7182,2004,1310,30,21,9,0.7,0,78.39682539682539
7183,2004,1311,23,2,21,0.08695652173913043,0,72.11904761904762
7184,2004,1312,0,0,0,0.0,0,
7185,2004,1313,28,12,16,0.42857142857142855,0,62.197916666666664
7186,2004,1314,28,18,10,0.6428571428571429,6,82.03333333333333
7187,2004,1315,0,0,0,0.0,0,
7188,2004,1316,0,0,0,0.0,0,
7189,2004,1317,26,11,15,0.4230769230769231,0,72.23333333333333
7190,2004,1318,28,17,11,0.6071428571428571,0,74.25133689839572
7191,2004,1319,27,13,14,0.48148148148148145,0,74.52472527472528
7192,2004,1320,29,20,9,0.6896551724137931,14,66.49166666666667
7193,2004,1321,29,14,15,0.4827586206896552,0,61.72619047619048
7194,2004,1322,25,8,17,0.32,0,74.83088235294117
7195,2004,1323,29,17,12,0.5862068965517241,0,69.51225490196079
7196,2004,1324,28,11,17,0.39285714285714285,0,74.7673796791444
7197,2004,1325,30,10,20,0.3333333333333333,0,68.15
7198,2004,1326,30,14,16,0.4666666666666667,0,65.25
7199,2004,1327,0,0,0,0.0,0,
7200,2004,1328,29,19,10,0.6551724137931034,0,65.06052631578947
7201,2004,1329,29,26,3,0.896551724137931,2,76.78846153846155
7202,2004,1330,29,17,12,0.5862068965517241,0,73.15441176470588
7203,2004,1331,26,15,11,0.5769230769230769,0,78.73636363636363
7204,2004,1332,27,15,12,0.5555555555555556,0,76.07499999999999
7205,2004,1333,27,11,16,0.4074074074074074,0,71.67329545454545
7206,2004,1334,30,23,7,0.7666666666666667,12,65.87888198757764
7207,2004,1335,27,17,10,0.6296296296296297,0,70.15882352941176
7208,2004,1336,28,9,19,0.32142857142857145,0,60.72514619883041
7209,2004,1337,31,15,16,0.4838709677419355,0,79.11458333333334
7210,2004,1338,32,28,4,0.875,3,64.64285714285714
7211,2004,1339,28,11,17,0.39285714285714285,0,71.28609625668449
7212,2004,1340,25,9,16,0.36,0,67.88888888888889
7213,2004,1341,27,7,20,0.25925925925925924,0,63.925
7214,2004,1342,0,0,0,0.0,0,
7215,2004,1343,26,19,7,0.7307692307692307,14,58.95864661654136
7216,2004,1344,28,20,8,0.7142857142857143,5,68.95
7217,2004,1345,30,17,13,0.5666666666666667,0,64.20135746606334
7218,2004,1346,27,7,20,0.25925925925925924,0,73.66428571428571
7219,2004,1347,26,10,16,0.38461538461538464,0,67.98125
7220,2004,1348,31,19,12,0.6129032258064516,0,67.04824561403508
7221,2004,1349,31,21,10,0.6774193548387096,0,71.98809523809524
7222,2004,1350,32,20,12,0.625,11,63.34166666666667
7223,2004,1351,30,17,13,0.5666666666666667,0,67.50226244343891
7224,2004,1352,28,13,15,0.4642857142857143,0,68.04358974358975
7225,2004,1353,27,15,12,0.5555555555555556,0,66.24166666666667
7226,2004,1354,28,17,11,0.6071428571428571,0,67.36631016042782
7227,2004,1355,0,0,0,0.0,0,
7228,2004,1356,29,25,4,0.8620689655172413,9,67.485
7229,2004,1357,27,12,15,0.4444444444444444,0,73.75833333333333
7230,2004,1358,24,9,15,0.375,0,74.06666666666666
7231,2004,1359,24,8,16,0.3333333333333333,0,62.78125
7232,2004,1360,29,3,26,0.10344827586206896,0,70.4423076923077
7233,2004,1361,28,12,16,0.42857142857142855,0,71.17708333333334
7234,2004,1362,30,16,14,0.5333333333333333,0,63.691964285714285
7235,2004,1363,27,5,22,0.18518518518518517,0,62.095454545454544
7236,2004,1364,27,15,12,0.5555555555555556,0,65.25
7237,2004,1365,31,15,16,0.4838709677419355,0,65.12291666666667
7238,2004,1366,27,4,23,0.14814814814814814,0,63.184782608695656
7239,2004,1367,0,0,0,0.0,0,
7240,2004,1368,25,16,9,0.64,0,71.76736111111111
7241,2004,1369,25,9,16,0.36,0,72.03472222222223
7242,2004,1370,0,0,0,0.0,0,
7243,2004,1371,28,19,9,0.6785714285714286,8,70.19298245614036
7244,2004,1372,26,17,9,0.6538461538461539,0,67.56862745098039
7245,2004,1373,30,14,16,0.4666666666666667,0,69.1875
7246,2004,1374,30,12,18,0.4,0,65.01388888888889
7247,2004,1375,26,10,16,0.38461538461538464,0,65.81875
7248,2004,1376,33,23,10,0.696969696969697,10,68.9
7249,2004,1377,0,0,0,0.0,0,
7250,2004,1378,27,7,20,0.25925925925925924,0,64.65714285714286
7251,2004,1379,27,12,15,0.4444444444444444,0,64.86666666666666
7252,2004,1380,27,11,16,0.4074074074074074,0,70.5965909090909
7253,2004,1381,26,8,18,0.3076923076923077,0,64.93055555555556
7254,2004,1382,28,7,21,0.25,0,71.28571428571428
7255,2004,1383,28,15,13,0.5357142857142857,0,70.91538461538461
7256,2004,1384,28,13,15,0.4642857142857143,0,67.27435897435898
7257,2004,1385,27,6,21,0.2222222222222222,0,63.76190476190476
7258,2004,1386,28,27,1,0.9642857142857143,1,72.5925925925926
7259,2004,1387,30,18,12,0.6,0,61.44444444444444
7260,2004,1388,28,16,12,0.5714285714285714,0,75.0625
7261,2004,1389,29,17,12,0.5862068965517241,0,74.99264705882354
7262,2004,1390,30,29,1,0.9666666666666667,1,68.17241379310344
7263,2004,1391,25,10,15,0.4,0,68.25
7264,2004,1392,30,10,20,0.3333333333333333,0,63.449999999999996
7265,2004,1393,28,21,7,0.75,5,69.9047619047619
7266,2004,1394,22,11,11,0.5,0,70.04545454545455
7267,2004,1395,29,12,17,0.41379310344827586,0,67.88480392156863
7268,2004,1396,28,15,13,0.5357142857142857,0,64.61025641025641
7269,2004,1397,28,15,13,0.5357142857142857,0,71.03076923076922
7270,2004,1398,26,6,20,0.23076923076923078,0,71.38333333333333
7271,2004,1399,25,10,15,0.4,0,75.75
7272,2004,1400,30,23,7,0.7666666666666667,3,72.7639751552795
7273,2004,1401,28,7,21,0.25,0,76.45238095238095
7274,2004,1402,23,9,14,0.391304347826087,0,69.13888888888889
7275,2004,1403,32,22,10,0.6875,8,70.92272727272727
7276,2004,1404,26,8,18,0.3076923076923077,0,74.20833333333334
7277,2004,1405,30,20,10,0.6666666666666666,0,74.175
7278,2004,1406,29,8,21,0.27586206896551724,0,62.61904761904762
7279,2004,1407,28,23,5,0.8214285714285714,0,77.55652173913043
7280,2004,1408,27,10,17,0.37037037037037035,0,66.79411764705883
7281,2004,1409,29,9,20,0.3103448275862069,0,70.23611111111111
7282,2004,1410,24,10,14,0.4166666666666667,0,68.2
7283,2004,1411,28,13,15,0.4642857142857143,0,66.11282051282052
7284,2004,1412,29,20,9,0.6896551724137931,9,72.44444444444444
7285,2004,1413,0,0,0,0.0,0,
7286,2004,1414,27,10,17,0.37037037037037035,0,64.37352941176471
7287,2004,1415,27,10,17,0.37037037037037035,0,68.59411764705882
7288,2004,1416,29,24,5,0.8275862068965517,14,65.40416666666667
7289,2004,1417,28,11,17,0.39285714285714285,0,67.45187165775401
7290,2004,1418,26,18,8,0.6923076923076923,14,73.06944444444444
7291,2004,1419,28,9,19,0.32142857142857145,0,68.046783625731
7292,2004,1420,28,7,21,0.25,0,62.57142857142857
7293,2004,1421,27,7,20,0.25925925925925924,0,62.792857142857144
7294,2004,1422,27,10,17,0.37037037037037035,0,73.76764705882353
7295,2004,1423,30,15,15,0.5,0,61.46666666666667
7296,2004,1424,29,17,12,0.5862068965517241,0,73.42892156862746
7297,2004,1425,28,13,15,0.4642857142857143,0,75.7974358974359
7298,2004,1426,26,14,12,0.5384615384615384,0,70.00595238095238
7299,2004,1427,28,16,12,0.5714285714285714,16,71.19791666666667
